cartodb_id,the_geom,wine,trees,soap,prepared,poultry,plants,nuts,nursery,meat,maple,jams,honey,vegetables,herbs,seafood,eggs,flowers,crafts,cheese,bakedgoods,snap,sfmnp,wiccash,wic,credit,fmid,location,schedule,zip,state,latitude,longitude
2883,,false,false,false,false,false,true,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,1000956,Federal/State government building grounds,January - December Monday - Saturday 8:00 AM to 6:00 PM,29609,South Carolina,34.89345,-82.36667
2884,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002406,,,6830,Connecticut,41.0355,-73.6282
2885,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001401,,,,New York,43.0906,-73.4987
2886,,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,true,1003768,"Faith-based institution (e.g., church, mosque, synagogue, temple)","April - October Wednesday 2:30 PM to 6:00 PM, Saturday 8:00 AM to 12:00 PM, (Wednesday market starting date is June 6, 2012)",46143,Indiana,39.6211429,-86.111273
2887,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001900,,,29549,South Carolina,34.2115,-82.1403
2888,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004426,,,,Arkansas,35.2129,-94.2552
2889,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003103,,,62891,Illinois,38.037,-89.1045
2890,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001566,,,80111,Colorado,39.6182,-104.901
2891,,false,false,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,1000617,Other,June - October Wednesday 2:00 PM to 6:00 PM,54437,Wisconsin,44.76313,-90.59814
2892,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002142,,,58845,North Dakota,48.6178,-103.937
2893,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002951,,,97030,Oregon,45.4994,-122.432
2894,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003383,,,70053,Louisiana,29.9168,-90.0647
2895,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002854,,,82410,Wyoming,44.497,-108.055
2896,,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,1004728,Private business parking lot,"May - August Tuesday 5:00 PM to 8:00 PM, (Rain or shine)",95948,California,39.3692781,-121.6881134
2897,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004353,,,,Kansas,38.0974,-95.8831
2898,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003563,,,50111,Iowa,41.6884,-93.7935
2899,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003566,,,50112,Iowa,41.7673,-92.765
2900,,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,true,false,false,false,false,false,21001541,Closed-off public street,January - December Thursday 4:30 pm to 6:30 pm,51535,Iowa,41.2348,-95.1414
2901,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,true,false,1001887,Other,July - September Tuesday 3:00 PM to 6:00 PM,14850,New York,42.586851,-76.365251
2902,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002407,,,6340,Connecticut,41.3488,-72.0517
2903,,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,true,false,1004087,Local government building grounds,July - October Friday 3:00 PM to 7:00 PM,1450,Massachusetts,42.626633,-71.550179
2904,,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,false,false,1002605,Local government building grounds,"January - May Saturday 10:00 AM to 2:00 PM, (There will be 10 vendors during the months of June through September) June - September Saturday 10:00 AM to 1:00 PM October - December Saturday 10:00 AM to 2:00 PM, (There will be 10 vendors during the months of June through September)",5046,Vermont,44.211526,-72.197395
2905,,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,false,21002111,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",January - December Friday 3:00 pm to 7:00 pm,1450,Massachusetts,42.6205,-71.5686
2906,,false,true,false,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false,false,false,1001742,Other,April - August Thursday 3:00 PM to 6:00 PM October Thursday 3:00 PM to 6:00 PM,36451,Alabama,31.7098338,-87.7767264
2907,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004380,,,,New York,42.0921,-76.8201
2908,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21005154,,,,Ohio,39.865,-82.9209
2909,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004922,,,,California,35.1225,-120.62
2910,,false,true,true,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,1002767,Other,June - September Monday 3:00 PM to 7:00 PM,49616,Michigan,44.630703,-86.121397
2911,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001879,,,29108,South Carolina,34.2703,-81.5983
2912,,false,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,true,false,false,false,false,false,21004416,Local government building grounds,"April - October Wednesday 3:00 pm to 6:00 pm, Saturday 9:00 am to 2:00 pm",27526,North Carolina,35.5846,-78.7993
2913,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000258,,,50638,Iowa,42.3651,-92.7776
2914,,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,21003086,Private business parking lot,January - December Wednesday 3:00 pm to 6:00 pm,78155,Texas,29.5694,-97.9609
2915,,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,21003086,Local government building grounds,January - December Saturday 8:00 am to 12:00 pm,78155,Texas,29.5679,-97.9637
2916,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000368,,,95445,California,38.762,-123.521
2917,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002562,,,95486,California,38.4746,-123.023
2918,,false,false,false,true,false,true,false,false,true,false,true,true,true,true,false,false,false,true,false,true,true,false,false,true,false,21004392,Local government building grounds,January - December Friday 9:00 pm to 1:00 pm,43725,Ohio,40.0248,-81.59
2919,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,1002260,Local government building grounds,"June - November Saturday 8:00 AM to 12:00 PM, (Market is opened the 1st and 3rd Saturdays of the month.)",70542,Louisiana,30.02555,-92.50797
2920,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002598,,,68942,Nebraska,40.0902,-98.5181
2922,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003913,,,36542,Alabama,30.262,-87.6507
2923,,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,1000569,Other,January - May Tuesday 9:00 AM to 3:00 PM June - September Tuesday 9:00 AM to 2:00 PM October - December Tuesday 9:00 AM to 3:00 PM,33707,Florida,27.7400974,-82.7077937
2924,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001571,,,,Colorado,40.5015,-105.097
2925,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004415,,,,Utah,39.1433,-111.818
2926,,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,false,1001855,Closed-off public street,June - October Saturday 9:30 AM to 1:30 PM,81230,Colorado,38.54562,-106.9264
2927,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000669,,,35976,Alabama,34.3652,-86.3377
2928,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003429,,,60031,Illinois,42.371,-87.9116
2929,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001466,,,50115,Iowa,41.6772,-94.5033
2930,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003509,,,52052,Iowa,42.7828,-91.096
2931,,false,false,false,false,true,false,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,1002129,Other,April - November Saturday 9:00 AM to 12:00 PM,20002,District of Columbia,38.900327,-76.988121
2932,,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,true,1004364,Other,"January - December Sunday 11:00 AM to 3:00 PM, (Summer Hours (June through August): 10AM-2PM)",78702,Texas,30.2632372,-97.7310758
2933,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000208,,,29906,South Carolina,32.4286,-80.7751
2934,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004473,,,,Minnesota,46.9325,-94.4877
2935,,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,1002867,Closed-off public street,June - September Saturday 9:00 AM to 2:00 PM,7840,New Jersey,40.853147,-74.82846
2936,,false,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,1001080,Closed-off public street,May - October Saturday 8:30 AM to 1:00 PM,8033,New Jersey,39.89774,-75.03229
2937,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004046,,,1035,Massachusetts,42.3743,-72.549
2938,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004923,,,21740,Maryland,39.6447,-77.7196
2939,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004924,,,32605,Florida,29.6061,-82.439
2940,,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,1001140,Other,June - October Thursday 2:00 AM to 6:00 AM,83333,Idaho,43.52089,-114.3167
2941,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000848,,,33844,Florida,28.1082,-81.6266
2942,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000206,,,99827,Alaska,59.2331,-135.466
2943,,false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,21001353,Local government building grounds,January - December Wednesday 2:00 pm to 6:00 pm,,Rhode Island,41.7527,-71.3451
2944,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,1003152,Local government building grounds,January - December Friday 7:00 AM to 8:00 AM,96701,Hawaii,21.373642,-157.915034
2945,,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1004106,Other,January - December Sunday 9:00 AM to 1:00 PM,96712,Hawaii,21.602056,-158.100171
2996,,false,true,true,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,true,1002593,Local government building grounds,June - October Sunday 12:00 PM to 4:00 PM,55032,Minnesota,45.58604,-92.97571
2946,,true,false,true,false,false,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,false,false,false,1004119,Other,"April - November Wednesday 3:00 PM to 6:00 PM, Saturday 8:00 AM to 12:00 PM, (The Wednesday evening Market will be open based on availability of produce.)",24558,Virginia,36.76317,-78.92836
2947,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004008,,,30503,Georgia,34.3156,-83.7906
2948,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001123,,,4347,Maine,44.2868,-69.7899
2949,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003914,,,36606,Alabama,30.6609,-88.0961
2950,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000306,,,14075,New York,42.7156,-78.829
2951,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003631,,,,Connecticut,41.3818,-72.9113
2952,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003590,,,,Connecticut,41.3658,-72.9082
2953,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000280,,,35570,Alabama,34.1554,-88.0161
2954,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001341,,,,New York,42.8195,-75.5413
2955,,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,1001983,Closed-off public street,"July - August Wednesday 6:00 PM to 8:00 PM, (Wednesday evening Market will run from July 11 to August 29 on Bedford St.)",59840,Montana,46.24458,-114.1591
2956,,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,21004910,Local government building grounds,January - December Wednesday 4:00 pm to 8:00 pm,7302,New Jersey,40.7278,-74.0451
2957,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002480,,,45013,Ohio,39.3995,-84.5638
2958,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,true,true,false,21006079,Local government building grounds,January - December Sunday 9:00 am to 1:00 pm,14464,New York,43.2969,-77.9174
2959,,false,true,false,true,false,true,false,false,false,false,true,true,true,true,true,false,true,false,false,true,false,true,false,false,false,1004067,Local government building grounds,March - December Saturday 9:00 AM to 2:00 PM,,Louisiana,30.5043583,-90.4611995
2960,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003967,,,,New York,42.4078,-77.2236
2961,,true,false,true,true,false,false,false,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1003985,Closed-off public street,June - August Friday 5:00 PM to 8:00 PM,8037,New Jersey,39.6366337,-74.8027489
2962,,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,1000779,Private business parking lot,May - October Saturday 10:00 AM to 2:00 PM,1036,Massachusetts,42.057867,-72.440029
2963,,false,false,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,false,false,false,1004631,Local government building grounds,"June - September Saturday 9:00 AM to 12:00 PM, (Rain or Shine)",21074,Maryland,39.610458,-76.851779
2964,,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,1002560,Private business parking lot,"June - December Wednesday 8:00 AM to 1:00 PM, Saturday 8:00 AM to 12:00 PM, (Regular Hours June- end of October---Then open the day before Thanksgiving, Christmas and New Years to sell collards and winter greens for the holidays!)",29924,South Carolina,32.861925,-81.102705
2965,,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,false,false,1002231,,"June - October Monday 2:00 PM to 6:00 PM, (Closed July 2 & September 3)",3844,New Hampshire,42.916081,-70.864563
2966,,false,false,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,1001179,Private business parking lot,"June - September Friday 3:00 PM to 6:00 PM, (Summer market) October - December Friday 3:00 PM to 5:00 PM, (Winter market)",6247,Connecticut,41.768703,-72.092435
2967,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,22004163,,June July August September October,,New Hampshire,43.6852,-71.5778
2968,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001310,,,96714,Hawaii,22.2042,-159.492
2969,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002232,,,96716,Hawaii,21.9101,-159.588
2970,,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,1004925,Local government building grounds,June - September Saturday 9:00 AM to 1:00 PM,95126,California,37.3320449,-121.9132794
2971,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003953,,,,New York,41.9551,-75.2819
2972,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001705,,,49930,Michigan,47.0011,-88.9342
2973,,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,true,false,1001672,Local government building grounds,"May - October Saturday 9:00 AM to 12:00 PM, (RAIN or SHINE! Opening day May 19. Last Market Oct. 6. No Market on Aug. 18 (Hancock's Old Home Day))",3449,New Hampshire,42.973035,-71.984782
2974,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000956,,,49930,Michigan,47.1265,-88.5891
2975,,false,false,true,false,false,true,true,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,21001814,Local government building grounds,"May - October Saturday 8:00 am to 12:00 am, (june/july/aug open tues evening 3pm-7pm (in addition to sat.))",63401,Missouri,39.7083,-91.3591
2976,,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,1001055,Educational institution,June - October Wednesday 3:00 PM to 6:00 PM,3755,New Hampshire,43.7033,-72.2886
2977,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003264,,,17331,Pennsylvania,39.8033,-76.9824
2978,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001070,,,,Massachusetts,42.1468,-70.8401
2979,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000519,,,2341,Massachusetts,42.0653,-70.866
2980,,false,false,true,false,false,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,1002833,Educational institution,January - April Saturday 9:00 AM to 1:00 PM November - December Saturday 9:00 AM to 1:00 PM,49740,Michigan,45.4326998,-84.9862201
2981,,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,false,true,1002833,Closed-off public street,"June - August Wednesday 9:00 AM to 1:00 PM, Saturday 9:00 AM to 1:00 PM, (Until Labor Day) September - October Saturday 9:00 AM to 1:00 PM, (Until mid-October, weather and supplies permitting)",49740,Michigan,45.4296958,-84.9889332
2982,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001927,,,38372,Tennessee,35.2393,-88.2279
2983,,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,1001979,Local government building grounds,"April - October Tuesday 7:00 AM to 12:00 PM, Thursday 7:00 AM to 12:00 PM, Saturday 7:00 AM to 12:00 PM",42701,Kentucky,37.6781,-85.8894
2984,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004928,,,,California,34.4166,-119.722
2985,,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,1001363,Other,May - August Friday 3:00 PM to 6:30 PM September Friday 3:00 PM to 6:00 PM,5843,Vermont,44.50661,-72.37151
2986,,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,false,21005572,Local government building grounds,January - December Sunday 11:00 am to 2:00 pm,1037,Massachusetts,42.3834,-72.2066
2987,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003157,,,40831,Kentucky,36.8404,-83.3239
2988,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001373,,,,New York,40.7786,-73.9605
2989,,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,1004665,Federal/State government building grounds,June - November Tuesday 10:00 AM to 7:00 PM,10027,New York,40.808935,-73.9482385
2990,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001703,,,2857,Rhode Island,41.8738,-71.6024
2991,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004540,,,,Oregon,43.5611,-119.084
2992,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000246,,,67058,Kansas,37.384,-98.074
2993,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003516,,,52146,Iowa,43.2695,-91.4756
2994,,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,1004433,Federal/State government building grounds,May - October Friday 10:00 AM to 2:00 PM,,New York,42.678318,-73.80877
2995,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004930,,,19952,Delaware,38.9236,-75.5782
3049,,false,false,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,true,false,false,false,true,1004831,Mobile Market,,33032,Florida,,
2997,,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,true,false,1002519,"Faith-based institution (e.g., church, mosque, synagogue, temple)","April - October Wednesday 4:00 PM to 7:00 PM, Saturday 8:00 AM to 12:00 PM, (The Wednesday market will open in June)",47112,Indiana,38.1813,-86.1352
2998,,false,false,true,false,false,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,1002186,Local government building grounds,"April - May Saturday 9:00 AM to 1:00 PM June - September Tuesday 3:00 PM to 6:00 PM, Friday 9:00 AM to 1:00 PM October Saturday 9:00 AM to 1:00 PM",41031,Kentucky,38.394415,-84.286594
2999,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21006189,,,72601,Arkansas,36.3086,-93.0915
3000,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000428,,,48625,Michigan,44.0349,-84.8084
3001,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001215,,,83833,Idaho,47.4587,-116.785
3002,,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,1002807,Local government building grounds,"January - March Sunday 9:00 AM to 12:00 PM April - November Tuesday 7:00 AM to 1:00 PM, Saturday 7:00 AM to 1:00 PM, (The Tuesday before Thanksgiving is our last day for this Market.) December Saturday 9:00 AM to 12:00 PM, (We are closed the 4th Saturday if it falls after Christmas.)",22801,Virginia,38.446741,-78.87085
3003,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001706,,,48740,Michigan,44.6565,-83.2951
3004,,false,true,true,false,false,true,false,true,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,false,false,1002357,Local government building grounds,"April - October Tuesday 7:30 AM to 11:30 AM, Friday 7:30 AM to 11:30 AM, (some vendors may be selling later. Some days may be added as produce is available.)",42765,Kentucky,37.275146,-85.888667
3005,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002628,,,,Connecticut,41.7621,-72.6796
3006,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004931,,,,Connecticut,41.7674,-72.6775
3007,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002410,,,6101,Connecticut,41.766,-72.6733
3008,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004932,,,6106,Connecticut,41.7579,-72.6823
3009,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004933,,,6105,Connecticut,41.7662,-72.7111
3010,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,1001724,Local government building grounds,May - November Saturday 7:00 AM to 1:00 PM,53027,Wisconsin,43.318122,-88.381233
3011,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004934,,,12838,New York,43.3604,-73.3934
3012,,false,false,false,true,false,true,false,false,false,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,21003362,Local government building grounds,"January - December , (Some farmers might be there on Sundays in June but the official opening is Sunday, July 10th. 2 or 3 of my vendors also set up their booths for our)",49057,Michigan,42.2071,-86.1696
3013,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002412,,,6101,Connecticut,41.7579,-72.6823
3014,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002408,,,6114,Connecticut,41.7462,-72.6548
3015,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,true,1003052,Other,June - October Wednesday 10:00 AM to 1:00 PM,6112,Connecticut,41.799049,-72.6900286
3016,,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,21004507,Private business parking lot,January - December Saturday 9:00 am to 1:00 pm,48843,Michigan,42.6327,-83.7637
3017,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1003712,Local government building grounds,,5048,Vermont,43.539636,-72.399752
3018,,false,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,1000671,Private business parking lot,"June - September Tuesday 3:00 PM to 7:00 PM, Sunday 10:00 AM to 3:00 PM",,Missouri,39.041386,-94.345651
3019,,false,false,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,false,1003505,Other,June - November Saturday 10:00 AM to 4:00 PM,10530,New York,41.01088,-73.796099
3020,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004143,,,35640,Alabama,34.4339,-86.9333
3021,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002102,,,,Ohio,40.9696,-81.3542
3022,,false,true,true,false,false,true,true,false,false,false,true,true,true,true,false,true,false,false,false,true,false,false,true,true,false,1004288,Private business parking lot,April - November Saturday 7:00 AM to 12:00 PM,30643,Georgia,34.3522048,-82.9308839
